PID,Content,Aspect,Opinion,Sentiment
326289891275,Item arrived on time and in good condition and as advertised. I had a problem with the phone at first due to the sim card and their customer service people got back to me in about an hour and helped resolve the problem I was impressed and will buy from them again.,customer people,problem,NEG
326289891275,"Good, as described fast shipment maybe The tracking took a while to update but I understand that was the fault of USPS and not the seller Other than that I hope to deal with him again",shipment,fast,POS
326289891275,"Good, as described fast shipment maybe The tracking took a while to update but I understand that was the fault of USPS and not the seller Other than that I hope to deal with him again",tracking,fast,NEG
326289891275,"Good, as described fast shipment maybe The tracking took a while to update but I understand that was the fault of USPS and not the seller Other than that I hope to deal with him again",tracking,fault,NEG
326289891275,Excellent quick shipping that was packaged very well. Seller included a free iPhone case. Very satisfied and I recommend this seller for service and quality of product.,shipping,Excellent,POS
326289891275,Excellent quick shipping that was packaged very well. Seller included a free iPhone case. Very satisfied and I recommend this seller for service and quality of product.,shipping,quick,POS
326289891275,Excellent quick shipping that was packaged very well. Seller included a free iPhone case. Very satisfied and I recommend this seller for service and quality of product.,service,recommend,POS
326289891275,Excellent quick shipping that was packaged very well. Seller included a free iPhone case. Very satisfied and I recommend this seller for service and quality of product.,quality,recommend,POS
326289891275,Shipping was good the packaging was very good and the phone was exactly as described and i will be shopping here later on.,Shipping,good,POS
326289891275,Shipping was good the packaging was very good and the phone was exactly as described and i will be shopping here later on.,packaging,good,POS
326289891275,As described well packaged fast delivery,delivery,fast,POS
326289891275,"Item was in very good condition. Shipped very quickly. It has everything to recommend it. I returned another item from this seller because I ordered the wrong item. He accepted the return immediately without questions. So, I made sure to buy this item from the seller because of the previous very good experience.",Shipped,good,POS
326289891275,"Item was in very good condition. Shipped very quickly. It has everything to recommend it. I returned another item from this seller because I ordered the wrong item. He accepted the return immediately without questions. So, I made sure to buy this item from the seller because of the previous very good experience.",Shipped,recommend,POS
326289891275,Great seller fast shipping with on time delivery. Packaged well. Tracking info was well communicated. Recommended Seller!,shipping,fast,POS
326289891275,"I Received exactly as described, affordable price, delivery on time.",delivery,affordable,POS
326289891275,Very nicely packed with quick shipping. Bonus is i pulled a very nice card . Highly recommend,packed,nicely,POS
326289891275,"Carefully packaged, item came as described. Very attentive to detail and responsive.",detail,attentive,POS
326289891275,"Great seller, fast shipping, good communication, great care in packaging! Will do business again highly recommend",care,great,POS
326289891275,"The phone looks brand new and works perfectly. It was packed with extreme care and had tracking. A case, phone cover, and charger were included as a bonus. I really appreciated that the phone was pre-charged to make it easier to check functionality and to begin transferring my data. I was scared to buy a phone on eBay, but it came with a 30-day returnable policy, so I took a chance. I am very pleased with my purchase and would order from this store again.",functionality,appreciated,NEU
326289891275,"The phone looks brand new and works perfectly. It was packed with extreme care and had tracking. A case, phone cover, and charger were included as a bonus. I really appreciated that the phone was pre-charged to make it easier to check functionality and to begin transferring my data. I was scared to buy a phone on eBay, but it came with a 30-day returnable policy, so I took a chance. I am very pleased with my purchase and would order from this store again.",functionality,easier,NEU
326289891275,Fast shipping and professionally packaged product. Would definitely buy from again. Awesome seller!,shipping,Fast,POS
326289891275,Excellent quality and condition. Fast shipping. Excellent seller. Will buy more in the future,quality,Excellent,POS
326289891275,Great packaging and quick shipping. Thanks.,packaging,Great,POS
326289891275,Arrived on time and package was sealed. Very happy with the cards.,package,happy,POS
326289891275,received quickly and as described,received,quickly,POS
326289891275,Order came quickly and looked just like photo. Very satisfied with my purchase.,Order,quickly,POS
326289891275,Order came quickly and looked just like photo. Very satisfied with my purchase.,Order,satisfied,POS
326289891275,Awesome company and fast shipper,shipper,fast,POS
326289891275,"Fast delivery, on time and like new your the best thank you for life and the best price you can't beat that.",price,best,POS
